age=Senior,sex=Female,education=Bachelors,native-country=United-States,race=White,marital-status=Divorced,workclass=Self-emp-not-inc,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=Bachelors,native-country=United-States,race=White,marital-status=Divorced,workclass=Local-gov,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=Low
age=Middle-aged,sex=Female,education=7th-8th,native-country=Canada,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Sales,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=Bachelors,native-country=United-States,race=White,marital-status=Divorced,workclass=State-gov,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=High
age=Middle-aged,sex=Male,education=11th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Tech-support,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=Some-college,native-country=United-States,race=Black,marital-status=Never-married,workclass=State-gov,occupation=Prof-specialty,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Other-service,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Masters,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=HS-grad,native-country=United-States,race=Other,marital-status=Married-civ-spouse,workclass=Private,occupation=Transport-moving,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Divorced,workclass=Self-emp-inc,occupation=Sales,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Sales,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Divorced,workclass=Local-gov,occupation=Exec-managerial,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=Asian-Pac-Islander,marital-status=Married-civ-spouse,workclass=Private,occupation=Transport-moving,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Bachelors,native-country=Thailand,race=Asian-Pac-Islander,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Machine-op-inspct,hours-per-week=Workaholic,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Transport-moving,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Farming-fishing,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=Low
age=Young,sex=Male,education=9th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=12th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Local-gov,occupation=Other-service,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=Mexico,race=White,marital-status=Separated,workclass=Private,occupation=Transport-moving,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=11th,native-country=United-States,race=Black,marital-status=Married-civ-spouse,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=Low,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=England,race=White,marital-status=Never-married,workclass=Private,occupation=Exec-managerial,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=HS-grad,native-country=United-States,race=Black,marital-status=Never-married,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Masters,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Handlers-cleaners,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Federal-gov,occupation=Adm-clerical,hours-per-week=Full-time,income=Large,capital-gain=Low,capital-loss=None
age=Middle-aged,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=7th-8th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Adm-clerical,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Prof-school,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Prof-specialty,hours-per-week=Workaholic,income=Large,capital-gain=High,capital-loss=None
age=Young,sex=Male,education=10th,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Handlers-cleaners,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=Black,marital-status=Never-married,workclass=Private,occupation=Sales,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Exec-managerial,hours-per-week=Workaholic,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=9th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=10th,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=Some-college,native-country=United-States,race=Asian-Pac-Islander,marital-status=Divorced,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Bachelors,native-country=United-States,race=Black,marital-status=Never-married,workclass=Local-gov,occupation=Prof-specialty,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=Low
age=Young,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=7th-8th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Self-emp-inc,occupation=Exec-managerial,hours-per-week=Workaholic,income=Large,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Widowed,workclass=Private,occupation=Farming-fishing,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Exec-managerial,hours-per-week=Part-time,income=Large,capital-gain=None,capital-loss=High
age=Young,sex=Male,education=9th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Transport-moving,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=11th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Some-college,native-country=United-States,race=Black,marital-status=Never-married,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Sales,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=11th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Sales,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Federal-gov,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=Low
age=Young,sex=Female,education=11th,native-country=United-States,race=Black,marital-status=Never-married,workclass=Private,occupation=Sales,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Craft-repair,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Federal-gov,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=Low,capital-loss=None
age=Middle-aged,sex=Female,education=Assoc-acdm,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Other-service,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Some-college,native-country=United-States,race=Amer-Indian-Eskimo,marital-status=Separated,workclass=Private,occupation=Sales,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=Black,marital-status=Married-civ-spouse,workclass=Self-emp-inc,occupation=Prof-specialty,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Separated,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=Low,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=Ecuador,race=Other,marital-status=Married-civ-spouse,workclass=Private,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Sales,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Female,education=12th,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Sales,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Never-married,workclass=Self-emp-not-inc,occupation=Exec-managerial,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Assoc-voc,native-country=United-States,race=Black,marital-status=Divorced,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Masters,native-country=United-States,race=White,marital-status=Divorced,workclass=Self-emp-not-inc,occupation=Prof-specialty,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=10th,native-country=Mexico,race=White,marital-status=Never-married,workclass=Private,occupation=Other-service,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-spouse-absent,workclass=Private,occupation=Handlers-cleaners,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=Asian-Pac-Islander,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Farming-fishing,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Tech-support,hours-per-week=Workaholic,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Masters,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Prof-specialty,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=Philippines,race=Asian-Pac-Islander,marital-status=Separated,workclass=Private,occupation=Prof-specialty,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Assoc-acdm,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Other-service,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Local-gov,occupation=Protective-serv,hours-per-week=Workaholic,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Assoc-voc,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Large,capital-gain=High,capital-loss=None
age=Young,sex=Female,education=Assoc-voc,native-country=United-States,race=White,marital-status=Separated,workclass=Private,occupation=Exec-managerial,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-inc,occupation=Sales,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=Black,marital-status=Married-civ-spouse,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Full-time,income=Small,capital-gain=Low,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Transport-moving,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=Amer-Indian-Eskimo,marital-status=Never-married,workclass=Local-gov,occupation=Adm-clerical,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Exec-managerial,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=Low
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Self-emp-not-inc,occupation=Farming-fishing,hours-per-week=Workaholic,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Doctorate,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Prof-specialty,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Masters,native-country=United-States,race=White,marital-status=Never-married,workclass=Local-gov,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=Low,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Self-emp-not-inc,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-inc,occupation=Exec-managerial,hours-per-week=Over-time,income=Large,capital-gain=Low,capital-loss=None
age=Senior,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Separated,workclass=Private,occupation=Craft-repair,hours-per-week=Over-time,income=Large,capital-gain=Low,capital-loss=None
age=Senior,sex=Male,education=7th-8th,native-country=Vietnam,race=Asian-Pac-Islander,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Some-college,native-country=United-States,race=Asian-Pac-Islander,marital-status=Married-civ-spouse,workclass=Federal-gov,occupation=Tech-support,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=Low
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Tech-support,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=Mexico,race=Other,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Masters,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Old,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=State-gov,occupation=Protective-serv,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Female,education=HS-grad,native-country=Mexico,race=White,marital-status=Widowed,workclass=Private,occupation=Sales,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=5th-6th,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Old,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Craft-repair,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Bachelors,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Prof-specialty,hours-per-week=Full-time,income=Large,capital-gain=High,capital-loss=None
age=Senior,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Local-gov,occupation=Prof-specialty,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Prof-specialty,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Sales,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Masters,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Local-gov,occupation=Prof-specialty,hours-per-week=Over-time,income=Large,capital-gain=High,capital-loss=None
age=Young,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Other-service,hours-per-week=Over-time,income=Large,capital-gain=High,capital-loss=None
age=Young,sex=Female,education=HS-grad,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Old,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Widowed,workclass=Private,occupation=Adm-clerical,hours-per-week=Part-time,income=Small,capital-gain=Low,capital-loss=None
age=Old,sex=Male,education=Masters,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Prof-specialty,hours-per-week=Workaholic,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Bachelors,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Exec-managerial,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=12th,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Handlers-cleaners,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=Some-college,native-country=United-States,race=Black,marital-status=Never-married,workclass=Private,occupation=Prof-specialty,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Divorced,workclass=Private,occupation=Machine-op-inspct,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Sales,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=Some-college,native-country=Mexico,race=White,marital-status=Never-married,workclass=Private,occupation=Handlers-cleaners,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Exec-managerial,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=12th,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Adm-clerical,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=1st-4th,native-country=Mexico,race=White,marital-status=Widowed,workclass=Private,occupation=Prof-specialty,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=HS-grad,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Handlers-cleaners,hours-per-week=Part-time,income=Small,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Male,education=Prof-school,native-country=Columbia,race=White,marital-status=Separated,workclass=Private,occupation=Tech-support,hours-per-week=Over-time,income=Large,capital-gain=None,capital-loss=None
age=Middle-aged,sex=Female,education=Some-college,native-country=United-States,race=White,marital-status=Married-civ-spouse,workclass=Private,occupation=Tech-support,hours-per-week=Full-time,income=Large,capital-gain=None,capital-loss=None
age=Young,sex=Male,education=Some-college,native-country=United-States,race=White,marital-status=Never-married,workclass=Private,occupation=Other-service,hours-per-week=Full-time,income=Small,capital-gain=None,capital-loss=None
age=Senior,sex=Male,education=HS-grad,native-country=Greece,race=White,marital-status=Married-civ-spouse,workclass=Self-emp-not-inc,occupation=Sales,hours-per-week=Over-time,income=Small,capital-gain=None,capital-loss=None
